stop_id,holiday_adjusted,other,weekday_only
54135,8,0,0
54140,8,0,0
54145,8,0,0
54146,80,33,0
54147,80,33,0
54148,80,33,0
54150,94,33,0
54152,94,33,0
54155,86,33,0
54201,146,65,0
54202,144,65,0
54203,146,65,0
54204,144,65,0
54205,146,65,0
54206,231,101,0
54760,8,0,0
54770,8,0,0
54780,8,0,0
54790,8,0,0
54800,8,0,0
54810,8,0,0
54820,8,0,0
54830,8,0,0
54841,8,0,0
54842,166,66,0
54843,86,33,0
54860,8,0,0
54870,8,0,0
54880,8,0,0
54944,80,33,0
54971,80,33,0
54972,86,33,0
54980,86,33,0
54990,96,33,0
55000,123,58,0
55010,123,58,0
55020,123,58,0
55030,123,58,0
55031,16,9,0
55040,123,58,0
55050,123,58,0
55060,123,58,0
55062,123,58,0
55064,262,132,0
55066,123,58,0
55068,123,58,0
55130,123,58,0
55140,123,58,0
55150,123,58,0
55160,123,58,0
55170,123,58,0
55180,123,58,0
55190,123,58,0
55200,123,58,0
55210,123,58,0
55220,123,58,0
55226,271,136,0
55228,143,76,0
55230,143,76,0
55240,143,76,0
55250,143,76,0
55260,143,76,0
55280,143,76,0
55290,143,76,0
55300,143,76,0
55310,143,76,0
55320,143,76,0
55330,143,76,0
55340,143,76,0
55350,143,76,0
55360,143,76,0
55370,143,76,0
55371,139,74,0
55372,143,76,0
55373,139,74,0
55374,143,76,0
55375,139,74,0
55376,143,76,0
55377,139,74,0
55378,143,76,0
55380,139,74,0
55395,139,74,0
55400,139,74,0
55410,139,74,0
55420,139,74,0
55430,139,74,0
55441,139,74,0
55450,139,74,0
55460,139,74,0
55470,139,74,0
55472,262,132,0
55474,262,132,0
55583,131,59,0
55589,125,59,0
55590,125,59,0
55593,125,59,0
55651,125,59,0
55661,125,59,0
55681,125,59,0
55702,125,59,0
55711,125,59,0
55729,125,59,0
55735,125,59,0
55771,125,59,0
55780,125,59,0
55790,125,59,0
55802,125,59,0
55812,125,59,0
55831,125,59,0
55851,125,59,0
55875,1,0,0
55926,144,65,0
55927,144,65,0
55928,174,65,0
55929,28,0,0
55938,233,83,0
55939,152,46,0
55940,1,0,0
55942,174,65,0
55943,5,0,0
55944,5,0,0
55945,27,0,0
55946,27,0,0
55947,27,0,0
55948,41,13,0
55960,128,60,0
55980,128,60,0
55991,128,60,0
56000,128,60,0
56021,128,60,0
56031,128,60,0
56041,128,60,0
56061,128,60,0
56081,128,60,0
56099,128,60,0
56111,128,60,0
56130,128,60,0
56151,353,171,0
56161,128,60,0
56162,128,60,0
56164,128,60,0
56165,128,60,0
56275,128,60,0
56280,128,60,0
56290,128,60,0
56300,128,60,0
56310,128,60,0
56320,128,60,0
56330,128,60,0
56340,128,60,0
56350,128,60,0
56360,128,60,0
56370,128,60,0
56372,128,60,0
56373,128,60,0
56374,271,136,0
56376,128,60,0
56440,128,60,0
56450,128,60,0
56460,128,60,0
56470,128,60,0
56480,128,60,0
56500,128,60,0
56510,88,33,0
56519,80,33,0
56522,86,33,0
56610,88,33,0
56620,88,33,0
56631,88,33,0
56649,8,0,0
56660,8,0,0
56670,8,0,0
56680,8,0,0
56690,8,0,0
56700,8,0,0
56710,8,0,0
56720,8,0,0
56730,8,0,0
56741,8,0,0
56790,88,33,0
56792,88,33,0
56795,8,0,0
56800,8,0,0
56805,16,0,0
56810,8,0,0
56815,8,0,0
56820,8,0,0
56825,8,0,0
56830,8,0,0
56835,8,0,0
56840,8,0,0
56845,8,0,0
56850,8,0,0
56855,8,0,0
56860,8,0,0
56865,8,0,0
56870,8,0,0
56871,8,0,0
56872,8,0,0
56874,8,0,0
56875,8,0,0
56876,8,0,0
56877,8,0,0
56878,8,0,0
56879,8,0,0
56880,8,0,0
56881,8,0,0
56882,8,0,0
56883,8,0,0
57000,14,9,0
57010,14,9,0
57020,14,9,0
57050,14,9,0
57060,14,9,0
57070,55,32,0
57090,55,32,0
57100,55,32,0
57110,55,32,0
57111,55,32,0
57112,55,32,0
57113,55,32,0
57117,56,33,0
57118,56,33,0
57119,56,33,0
57120,69,41,0
57121,69,41,0
57122,69,41,0
57123,69,41,0
57126,55,32,0
57127,69,41,0
57128,14,9,0
57130,100,37,0
57140,100,37,0
57141,69,41,0
57142,55,32,0
57144,55,32,0
57148,14,9,0
57149,14,9,0
57150,100,37,0
57151,30,18,0
57152,69,41,0
57155,14,9,0
57156,100,37,0
57159,100,37,0
57160,100,37,0
57162,100,37,0
57163,14,9,0
57164,100,37,0
57165,14,9,0
57168,16,9,0
57169,16,9,0
57171,16,9,0
57172,16,9,0
57173,16,9,0
57174,16,9,0
57175,16,9,0
57176,16,9,0
57177,16,9,0
57178,16,9,0
57180,100,37,0
57181,14,9,0
57182,14,9,0
57183,14,9,0
57185,100,37,0
57187,57,34,0
57188,72,43,0
57189,16,9,0
57190,100,37,0
57191,14,9,0
57197,14,9,0
57198,14,9,0
57199,14,9,0
57200,100,37,0
57201,81,36,0
