stop_id,holiday_adjusted,other,weekday_only,stop_name
74450,526,213,0,South Kirkland Park & Ride
74451,131,49,0,Northup Way & NE 33rd Pl
74452,33,16,0,Northup Way & NE 24th St
74453,131,49,0,Northup Way & NE 28th St
74454,33,16,0,Northup Way & 124th Ave NE
74455,131,50,0,Northup Way & NE 28th St
74460,129,57,0,108th Ave NE & Northup Way
74472,33,16,0,NE 20th St & 130th Ave NE
74474,33,16,0,NE 20th St & 132nd Ave NE
74476,33,16,0,NE 20th St & 132nd Ave NE
74482,45,27,0,148th Ave NE & NE 20th St
74525,51,24,0,NE 20th St & 156th Ave NE
74530,132,57,0,108th Ave NE & NE 45th St
74533,132,57,0,108th Ave NE & NE 39th St
74540,132,57,0,108th Ave NE & NE 47th St
74542,31,16,0,NE 20th St & 132nd Ave NE
74544,31,16,0,NE 20th St & 132nd Ave NE
74550,132,57,0,108th Ave NE & NE 53rd St
74560,132,57,0,108th Ave NE & NE 58th St
74570,132,57,0,108th Ave NE & NE 60th St
74575,148,64,0,6th St & Kirkland Way
74580,63,29,0,3rd St & 5th Ave
74590,63,29,0,3rd St & 7th Ave
74600,63,29,0,3rd St & 9th Ave
74610,63,29,0,3rd St & 10th Ave
74630,63,29,0,3rd St & 13th Ave
74640,63,29,0,3rd St & 15th Ave
74650,63,29,0,18th Ave & 3rd St
74714,98,47,0,Totem Lake Blvd & NE 124th St
74721,151,53,0,Kingsgate Park & Ride
74722,39,12,0,NE 132nd St & 129th Ave NE
74723,39,12,0,NE 132nd St & 126th Pl NE
74724,39,12,0,NE 132nd St & 132nd Ave NE
74729,97,46,0,Totem Lake Blvd & 120th Ave NE
74731,202,84,0,NE 128th St & 120th Ave NE
74733,97,46,0,Totem Lake Blvd & NE 124th St
74734,130,57,0,NE 128th St & I-405
74735,76,27,0,NE 128th St & 116th Ave NE
74741,98,47,0,Totem Lake Blvd & 120th Ave NE
74743,98,47,0,Totem Lake Blvd & NE Village Plaza
74754,39,12,0,NE 132nd St & 129th Pl NE
74756,39,12,0,NE 132nd St & 127th Dr NE
74758,39,12,0,NE 132nd St & 124th Ave NE
74760,105,44,0,NE 132nd St & 121st Ave NE
74762,66,32,0,124th Ave NE & NE 132nd St
74766,66,32,0,124th Ave NE & NE 137th Pl
74768,66,32,0,124th Ave NE & NE 140th St
74772,66,32,0,124th Ave NE & NE 142nd Pl
74785,71,37,0,Richmond Beach Dr NW & NW 195th Pl
74850,71,37,0,NW 195th St & 20th Ave NW
74870,71,37,0,NW Richmond Beach Rd & 15th Ave NW
74871,70,38,0,NW Richmond Beach Rd & 15th Ave NW
74880,71,37,0,NW Richmond Beach Rd & NW 191st St
74954,74,33,0,N 200th St & Dayton Ave N
74956,74,33,0,N 200th St & Greenwood Ave N
74960,74,33,0,3rd Ave NW & NW 200th St
74980,106,33,0,3rd Ave NW & NW 195th St
74990,106,33,0,3rd Ave NW & NW 191st St
75000,71,37,0,NW Richmond Beach Rd & 8th Ave NW
75005,71,37,0,NW Richmond Beach Rd & 3rd Ave NW
75007,177,70,0,NW Richmond Beach Rd & 1st Ave NW
75020,74,33,0,Dayton Ave N & N 185th St
75030,74,33,0,Dayton Ave N & N 183rd St
75050,74,33,0,Dayton Ave N & N 179th Pl
75060,74,33,0,Dayton Ave N & St. Luke Pl N
75110,235,111,0,Dayton Ave N & N 160th St
75120,235,111,0,Dayton Ave N & N 155th St
75135,128,64,0,N 175th St & Aurora Ave N
75136,128,64,0,Fremont Ave N & N 175th St
75137,128,64,0,Fremont Ave N & N 175th St
75139,202,97,0,Fremont Ave N & N 170th Pl
75140,235,111,0,Dayton Ave N & N 150th St
75141,74,33,0,N 172nd St & Fremont Ave N
75142,74,32,0,N 172nd St & Dayton Ave N
75143,202,96,0,Fremont Ave N & N 170th St
75144,202,96,0,Fremont Ave N & N 167th St
75145,202,97,0,Fremont Ave N & N 167th St
75160,128,64,0,N 145th St & Greenwood Ave N
75170,128,64,0,N 145th St & Evanston Ave N
75180,128,64,0,N 145th St & Linden Ave N
75190,128,64,0,N 145th St & Aurora Ave N
75200,128,64,0,N 145th St & Interlake Ave N
75210,128,64,0,N 145th St & Courtland Pl N
75340,128,64,0,N 145th St & Meridian Ave N
75350,128,64,0,N 145th St & Courtland Pl N
75360,128,64,0,N 145th St & Interlake Ave N
75370,128,64,0,N 145th St & Aurora Ave N
75380,128,64,0,N 145th St & Linden Ave N
75390,128,64,0,N 145th St & Dayton Ave N
75400,128,64,0,N 145th St & Greenwood Ave N
75402,425,193,0,Stevens Way & Rainier Vista NE
75403,425,193,0,East Stevens Way NE & Benton Ln
75404,425,193,0,W Stevens Way & Okanaogan Ln
75405,425,193,0,West Stevens Way NE & George Washington Ln
75406,425,193,0,East Stevens Way NE & Pend Oreille Rd
75407,185,78,0,NW Market St & 3rd Ave NW
75408,243,102,0,Aurora Ave N & N 46th St
75409,239,103,0,Aurora Ave N & N 46th St
75410,284,130,0,Stevens Way & Pend Oreille Rd
75414,284,130,0,Stevens Way & Benton Ln
75415,284,130,0,Stevens Way & Rainier Vista NE
75417,284,130,0,Stevens Way & Okanogan Ln
75418,284,130,0,Stevens Way & Asotin Pl
75430,234,109,0,Dayton Ave N & N 150th St
75450,234,109,0,Dayton Ave N & N 155th St
75460,234,109,0,Dayton Ave N & N 160th St
75510,74,32,0,Dayton Ave N & St. Luke Pl N
75520,74,32,0,Dayton Ave N & N 179th Pl
75530,74,32,0,Dayton Ave N & N 183rd St
75540,74,32,0,Dayton Ave N & N 185th St
75549,175,70,0,NW Richmond Beach Rd & 2nd Ave NW
75565,101,38,0,NW Richmond Beach Rd & 8th Ave NW
75570,70,38,0,NW Richmond Beach Rd & 12th Ave NW
75580,70,38,0,NW Richmond Beach Rd & 15th Ave NW
75585,101,38,0,N 185th St & Fremont Ave N
75592,70,38,0,NW 196th St & 20th Ave NW
75594,70,38,0,NW 196th St & NW 194th Pl
75670,70,38,0,NW 196th St & 26th Ave NW
75700,243,102,0,Aurora Ave N & N 200th St
75730,243,102,0,Aurora Ave N & N 192nd St
75732,103,37,0,N 185th St & Aurora Ave N
75734,103,37,0,N 185th St & Ashworth Ave N
75740,243,102,0,Aurora Ave N & N 185th St
75750,243,102,0,Aurora Ave N & N 180th St
75751,128,64,0,N 175th St & Aurora Ave N
75754,128,64,0,N 175th St & Densmore Ave N
75756,134,64,0,N 175th St & Meridian Ave N
75760,243,102,0,Aurora Ave N & N 175th St
75770,243,102,0,Aurora Ave N & N 170th St
75780,243,102,0,Aurora Ave N & N 165th St
75788,75,32,0,N 155th St & Aurora Ave N
75789,74,31,0,Westminster Way N & N 155th St
75790,243,102,0,Aurora Ave N & N 160th St
75800,243,102,0,Aurora Ave N & N 155th St
75810,243,102,0,Aurora Ave N & N 152nd St
75820,239,103,0,Aurora Ave N & N 145th St
75830,239,103,0,Aurora Ave N & N 152nd St
75840,239,103,0,Aurora Ave N & N 155th St
75850,239,103,0,Aurora Ave N & N 160th St
75860,239,103,0,Aurora Ave N & N 165th St
75870,239,103,0,Aurora Ave N & N 170th St
75881,239,103,0,Aurora Ave N & N 175th St
75884,128,64,0,N 175th St & Meridian Ave N
75886,128,64,0,N 175th St & Densmore Ave N
75890,239,103,0,Aurora Ave N & N 180th St
75901,239,103,0,Aurora Ave N & N 185th St
75902,101,38,0,N 185th St & Meridian Ave N
75906,101,38,0,N 185th St & Ashworth Ave N
75909,101,38,0,N 185th St & Aurora Ave N
75910,239,103,0,Aurora Ave N & N 192nd St
75932,239,103,0,Aurora Ave N & N 200th St
75949,31,14,0,NE 171st St & 133rd Ave NE
75972,21,8,0,Sr 203 & NE 145th St
75975,21,8,0,Sr 203 & NE 145th St
75992,119,56,0,Woodinville Park And Ride
75993,31,14,0,NE 175th St & 140th Ave NE
75995,113,54,0,Woodinville Park And Ride
75999,31,14,0,NE 171st St & 133rd Ave NE
76009,31,14,0,NE 195th St & 120th Ave NE
76010,31,14,0,NE 175th St & 131st Ave NE
76014,82,40,0,Sr 522 & 132nd Ave NE
76021,66,32,0,E Riverside Dr & 102nd Ave NE
76023,66,32,0,102nd Ave NE & E Riverside Dr
76024,66,32,0,E Riverside Dr & 111th Ave NE
76030,66,32,0,E Riverside Dr & E Riverside Pl
76035,31,14,0,39th Ave SE & 243rd Pl SE
76036,30,14,0,240th St SE & 35th Ave SE
76044,66,32,0,E Riverside Dr & Eason Ave
76045,66,32,0,E Riverside Dr & Eason Ave
76058,66,32,0,E Riverside Dr & 111th Ave NE
76060,66,32,0,E Riverside Dr & 111th Ave NE
76081,30,14,0,Monte Villa Pkwy & 35th Ave SE
76082,30,14,0,Monte Villa Pkwy & 39th Ave SE
76083,30,14,0,39th Ave SE & NE 204th Pl
76084,30,14,0,120th Ave NE & NE 203rd St
76085,31,14,0,120th Ave NE & North Creek Pkwy
76086,31,14,0,120th Ave NE & NE 195th St
76087,30,14,0,120th Ave NE & NE 195th St
76214,31,14,0,NE 185th St & 101st Ave NE
76215,30,14,0,NE 185th St & 101st Ave NE
76216,30,14,0,NE 185th St & 104th Ave NE
76218,31,14,0,NE 185th St & 103rd Ave NE
76220,30,14,0,NE 185th St & Ross Rd
76222,277,102,0,Beardslee Blvd & Sunrise Dr
76224,171,46,0,Beardslee Blvd & 108th Ave NE
76228,113,56,0,Beardslee Blvd & NE 195th St
76234,30,14,0,NE 195th St & North Creek Pkwy
76298,66,32,0,Main St & 103rd Ave NE
76299,108,54,0,Beardslee Blvd & NE 195th St
76301,161,46,0,Beardslee Blvd & 110th Ave NE
76302,201,69,0,Woodinville Dr & Kaysner Way
76305,605,231,0,U Of Washington -- Bothell & Cascadia College
76306,130,32,0,Beardslee Blvd & NE 185th St
76308,130,32,0,Beardslee Blvd & 104th Ave NE
76309,31,14,0,NE 185th St & Beardslee Blvd
76310,232,83,0,Bothell Way NE & NE 180th St
76312,30,14,0,98th Ave NE & NE 183rd St
76315,66,32,0,102nd Ave NE & Main St
76317,66,32,0,102nd Ave NE & Main St
76360,201,69,0,NE Bothell Way & 80th Ave NE
76372,325,116,0,NE Bothell Way & Kenmore Park & Ride
76374,115,47,0,Kenmore Park & Ride & NE Bothell Way
76376,82,32,0,Kenmore Park & Ride & 73rd Ave NE
76377,31,14,0,NE 181st St & 73rd Ave NE
76390,294,102,0,NE Bothell Way & 68th Ave NE
76420,294,102,0,NE Bothell Way & 61st Ave NE
76490,74,33,0,35th Ave NE & Ballinger Way NE
76527,33,15,0,NE 181st St & 73rd Ave NE
76595,220,69,0,Bothell Way NE & NE 170th St
76610,220,69,0,Bothell Way NE & NE 165th St
76630,220,69,0,Bothell Way NE & NE 153rd St
76660,220,69,0,Lake City Way NE & NE 145th St
76680,220,69,0,Lake City Way NE & NE 137th St
76700,431,205,0,Lake City Way NE & NE 130th St
76710,431,205,0,Lake City Way NE & NE 125th St
76720,429,206,0,Lake City Way NE & NE 125th St
76730,430,206,0,Lake City Way NE & NE 130th St
76731,150,75,0,Lake City Way NE & NE 135th St
76750,219,70,0,Lake City Way NE & NE 137th St
76770,219,70,0,Bothell Way NE & NE 145th St
76790,219,70,0,Bothell Way NE & NE 153rd St
76810,219,70,0,Bothell Way NE & NE 165th St
76820,220,70,0,Bothell Way NE & NE 170th St
76830,157,32,0,Bothell Way NE & Ballinger Way NE
76840,293,102,0,NE Bothell Way & 61st Ave NE
76870,294,102,0,NE Bothell Way & 68th Ave NE
76880,211,70,0,NE Bothell Way & 73rd Ave NE
76900,211,70,0,NE Bothell Way & 80th Ave NE
76925,105,14,0,Bothell Way NE & 96th Ave NE
76970,88,42,0,Sr 522 & 132nd Ave NE
77090,77,40,0,Woodinville Snohomish Rd & NE 190th St
77093,83,42,0,Woodinville Snohomish Rd & 139th Ave NE
77197,74,33,0,N 200th St & Whitman Ave N
77199,74,33,0,N 200th St & Fremont Ave N
77390,74,32,0,Meridian Ave N & N 200th St
77391,74,33,0,Meridian Ave N & N 205th St
77392,74,32,0,Meridian Ave N & N 205th St
77400,128,64,0,15th Ave NE & Ballinger Way NE
77410,128,64,0,15th Ave NE & Forest Park Dr NE
77418,128,64,0,15th Ave NE & NE 200th Ct
77440,128,64,0,15th Ave NE & NE Perkins Way
77460,231,101,0,15th Ave NE & NE 180th St
77480,103,37,0,15th Ave NE & NE 175th St
77490,103,37,0,15th Ave NE & NE 172nd St
77500,103,37,0,15th Ave NE & NE 170th St
77510,103,37,0,15th Ave NE & NE 168th St
77520,103,37,0,15th Ave NE & NE 165th St
77560,76,31,0,5th Ave NE & NE 163rd St
77570,76,31,0,5th Ave NE & NE 161st St
77580,76,31,0,5th Ave NE & NE 158th St
77609,75,32,0,N 155th St & Meridian Ave N
77611,341,158,0,N 155th St & Meridian Ave N
77613,344,158,0,N 155th St & 1st Ave NE
77615,75,32,0,N 155th St & Ashworth Ave N
77616,341,158,0,NE 155th St & 1st Ave NE
77617,74,31,0,N 155th St & Ashworth Ave N
77619,74,31,0,N 155th St & Midvale Ave N
77630,103,37,0,15th Ave NE & NE 155th St
77650,103,37,0,15th Ave NE & NE 150th St
77720,101,38,0,15th Ave NE & NE 150th St
77732,74,32,0,5th Ave NE & NE 175th St
77734,128,64,0,NE 175th St & 5th Ave NE
77737,128,64,0,NE 175th St & 10th Ave NE
77738,128,64,0,NE 175th St & 15th Ave NE
77739,128,64,0,NE 175th St & 5th Ave NE
77752,128,64,0,NE 175th St & 10th Ave NE
77780,74,32,0,5th Ave NE & NE 155th St
77790,74,32,0,5th Ave NE & NE 158th St
77800,74,32,0,5th Ave NE & NE 160th St
77810,74,32,0,5th Ave NE & NE 163rd St
77860,101,38,0,15th Ave NE & NE 165th St
77880,101,38,0,15th Ave NE & NE 170th St
77882,101,38,0,15th Ave NE & NE 172nd St
77890,229,102,0,15th Ave NE & NE 175th St
77910,128,64,0,15th Ave NE & NE 180th St
77930,128,64,0,15th Ave NE & NE Perkins Way
77939,128,64,0,15th Ave NE & NE 192nd St
77940,128,64,0,15th Ave NE & NE 192nd St
77942,74,33,0,Ballinger Way NE & 19th Ave NE
77950,128,64,0,15th Ave NE & NE 196th St
77960,128,64,0,15th Ave NE & Forest Park Dr NE
77970,128,64,0,15th Ave NE & Ballinger Way NE
77998,77,40,0,NE 178th Pl & NE 180th Pl
77999,119,56,0,NE 178th Pl & 138th Pl NE
78000,36,14,0,138th Pl NE & NE 175th St
78001,36,14,0,138th Pl NE & NE 175th St
78002,36,14,0,138th Pl NE & NE 178th Pl
78003,36,14,0,138th Pl NE & NE 178th Pl
78044,21,8,0,Tolt Ave & W Morrison St
78045,21,8,0,Sr 203 & W Bird St
78046,21,8,0,Tolt Ave & W Rutherford St
79213,120,58,0,S 228th St & 64th Ave S
79214,123,61,0,S 228th St & 68th Ave S
79215,57,34,0,W Smith St & 6th Ave N
79226,56,34,0,W Smith St & 6th Ave N
79227,123,61,0,68th Ave S & S 216th St
79228,123,61,0,68th Ave S & S 220th St
79229,123,61,0,68th Ave S & S 224th St
79234,120,58,0,68th Ave S & S 228th St
79236,120,58,0,68th Ave S & S 224th St
79237,120,58,0,68th Ave S & S 220th St
79238,120,58,0,68th Ave S & S 216th St
79239,123,61,0,68th Ave S & S 204th St
79240,123,61,0,68th Ave S & S 212th St
79243,160,81,0,W James St & Washington Ave N
79247,67,34,0,W Smith St & 4th Ave N
79248,173,87,0,4th Ave N & W Smith St
79296,211,70,0,Bothell Way NE & Bothell Way NE
79520,230,107,0,SW Sunset Blvd & Rainier Ave S
79521,139,74,0,Hardie Ave SW & SW 2nd St
79522,143,76,0,Hardie Ave SW & SW 2nd St
79530,91,33,0,SW Sunset Blvd & Stevens Ave SW
79540,91,33,0,SW Sunset Blvd & Oakesdale Ave SW
79555,91,33,0,Martin L King Jr Way S & 68th Ave S
79560,91,33,0,Martin L King Jr Way S & S 129th St
79561,257,104,0,East Marginal Way S & 14th Ave S
79562,108,40,0,East Marginal Way S & 16th Ave S
79569,254,105,0,East Marginal Way S & S Webster St
79570,96,33,0,Martin L King Jr Way S & S 129th St
79580,96,33,0,Martin L King Jr Way S & S 135th St
79590,96,33,0,SW Sunset Blvd & Oakesdale Ave SW
79595,96,33,0,SW Sunset Blvd & SW 4th Pl
79600,96,33,0,SW Sunset Blvd & Stevens Ave SW
79610,239,109,0,SW Sunset Blvd & Hardie Ave SW
79862,81,32,0,SE 36th St & 131st Ave SE
79864,81,32,0,SE 36th St & 132nd Ave SE
79868,221,87,0,Factoria Blvd SE & SE 38th St
79872,81,32,0,SE 36th St & 132nd Ave SE
79874,81,32,0,SE 36th St & 136th Pl SE
79878,141,56,0,142nd Pl SE & SE 32nd St
79880,221,87,0,Factoria Blvd SE & SE 40th Ln
79890,221,87,0,Factoria Blvd SE & SE 42nd St
79900,157,63,0,Factoria Blvd SE & SE Newport Way
79933,3,1,0,112th Ave NE & NE 95th St
79960,52,18,0,53rd Ave S & Klickitat Dr
79970,52,18,0,S 160th St & 53rd Ave S
79972,144,65,0,S 154th St & 32nd Ave S
79973,146,65,0,S 154th St & 32nd Ave S
79980,52,18,0,51st Ave S & S 160th St
79983,52,18,0,S 164th St & 44th Ct S
80002,57,34,0,Lakeside Blvd W & 55th Pl S
80003,57,34,0,53rd Pl S & 54th Ave S
80004,57,34,0,S 233rd St & Lakeside Blvd E
80005,57,34,0,S 228th St & 54th Ave S
80021,56,34,0,S 228th St & 54th Ave S
80025,56,34,0,53rd Pl S & 54th Ave S
80031,56,34,0,Lakeside Blvd E & S 228th St
80051,56,34,0,Lakeside Blvd W & 55th Pl S
80061,56,34,0,Lakeside Blvd W & Lakeside Blvd E
80121,93,42,0,Air Cargo Rd & S 166th St
80123,93,42,0,Air Cargo Rd & S 160th St
80124,93,42,0,Air Cargo Rd & S 156th St
80147,88,39,0,Air Cargo Rd & S 156th St
80150,237,107,0,S 154th Ln & 24th Ave S
80151,234,104,0,S 154th Ln & 24th Ave S
80152,88,39,0,Air Cargo Rd & S 161st St
80153,88,39,0,Air Cargo Rd & S 165th St
80154,88,39,0,Air Cargo Rd & S 166th St
80160,57,34,0,Lakeside Blvd W & Lakeside Blvd E
80189,52,18,0,S 164th St & Military Rd S
80240,52,17,0,S 170th St & Military Rd S
80250,52,17,0,S 170th St & 51st Ave S
80260,52,17,0,51st Ave S & S 170th St
80270,52,17,0,51st Ave S & S 168th St
80280,52,17,0,51st Ave S & S 166th St
80290,52,17,0,51st Ave S & S 164th St
80300,52,17,0,51st Ave S & S 160th St
80310,52,17,0,S 160th St & 53rd Ave S
80320,52,17,0,53rd Ave S & Klickitat Dr
80380,135,57,0,Factoria Blvd SE & SE Newport Way
80390,135,57,0,Factoria Blvd SE & SE 41st Ln
80400,213,89,0,Factoria Blvd SE & SE 40th Ln
80412,213,89,0,Factoria Blvd SE & SE 38th St
80414,3,1,0,112th Ave NE & NE 91st St
80448,46,21,0,S 312th St & Pacific Hwy S
80450,46,21,0,S 312th St & 20th Ave S
80452,46,21,0,S 312th St & 23rd Ave S
80454,29,20,0,28th Ave S & S 312th St
80457,46,21,0,23rd Ave S & S 314th St
80458,42,20,0,S 317th St & 26th Ave S
80462,43,20,0,S 317th St & 26th Ave S
80464,30,20,0,28th Ave S & S 312th St
80468,46,21,0,S 312th St & 23rd Ave S
80470,46,21,0,S 312th St & 20th Ave S
80472,46,21,0,S 312th St & Pacific Hwy S
80474,46,21,0,S 312th St & 13th Ave S
80476,46,21,0,S 312th St & 10th Ave S
80477,46,21,0,23rd Ave S & S 314th St
80480,9,7,0,2nd Ave SE & SE Andrews St
80484,9,7,0,Front St S & SE Andrews St
80485,73,27,0,E Sunset Way & Rainier Blvd S
80486,42,33,0,Front St S & E Sunset Way
80488,9,7,0,2nd Ave SE & SE Andrews St
80489,71,33,0,112th Ave NE & NE 2nd St
80492,74,32,0,112th Ave NE & NE 4th St
80496,108,34,0,Avondale Way NE & 170th Pl NE
80497,86,25,0,NE 4th St & 114th Ave NE
80501,31,14,0,NE 120th St & 131st Ln NE
80506,31,14,0,NE 120th St & Slater Ave NE
80509,31,14,0,132nd Ave NE & NE 117th St
80510,31,14,0,132nd Ave NE & NE 114th St
80512,31,14,0,132nd Ave NE & NE 112th St
80514,32,15,0,132nd Ave NE & NE 114th St
80515,32,15,0,132nd Ave NE & NE 117th St
80518,32,15,0,NE 120th St & 128th Way NE
80519,32,15,0,NE 120th St & 131st Ln NE
80565,89,26,0,116th Ave SE & SE 1st St
80570,86,25,0,116th Ave SE & SE 1st St
80571,89,26,0,116th Ave NE & NE 2nd Pl
80572,86,25,0,116th Ave NE & NE 2nd Pl
80580,160,81,0,W James St & Lincoln Ave N
80590,160,81,0,W James St & 4th Ave N
80600,176,90,0,W James St & 1st Ave N
80610,106,40,0,Central Ave N & E Meeker St
80620,121,42,0,Central Ave N & E James St
80630,121,42,0,Central Ave N & E George St
80640,134,42,0,Central Ave N & S 228th St
80642,121,42,0,84th Ave S & S 224th St
80680,120,58,0,Interurban Ave S & Fort Dent Way
80692,120,58,0,Interurban Ave S & S 147th St
80700,120,58,0,Interurban Ave S & 58th Ave S
80710,137,58,0,Interurban Ave S & 52nd Ave S - Bay 1
80720,123,61,0,Interurban Ave S & 52nd Ave S - Bay 2
80730,123,61,0,Interurban Ave S & 58th Ave S
80742,123,61,0,Interurban Ave S & S 147th St
80761,171,65,0,Lind Ave SW & SW Grady Way
80768,144,65,0,Lind Ave SW & SW 16th St
80780,127,39,0,Central Ave N & S 228th St
80790,115,39,0,Central Ave N & E George St
80820,157,78,0,W James St & 4th Ave N
80862,63,31,0,8th St NE & Harvey Rd NE
80890,64,30,0,E Main St & D St NE
80932,77,35,0,M St SE & 29th St SE
80966,79,36,0,M St SE & 33rd St SE
80968,79,36,0,M St SE & 29th St SE
80977,79,36,0,17th St SE & J St SE
80978,79,36,0,17th St SE & G St SE
80982,79,36,0,17th St SE & B St SE
81100,83,36,0,2nd St SE & B St SE
81103,34,9,0,Boundary Blvd & O St SW
81106,98,39,0,C St SW & 8th St SW
81110,34,9,0,Algona Blvd N & 10th Ave N
81114,34,9,0,Algona Blvd N & 8th Ave N
81115,34,9,0,Algona Blvd N & Broadway
81117,34,9,0,Main St & 5th Ave N
81122,34,9,0,Main St & 2nd Ave N
81126,34,9,0,Milwaukee Blvd S & Warde St
81130,34,9,0,Milwaukee Blvd S & 3rd Ave S
81132,34,9,0,Milwaukee Blvd S & 4th Ave S
81144,68,18,0,3rd Ave SE & Milwaukee Blvd S
81146,34,9,0,3rd Ave SE & Butte Ave
81170,34,9,0,Milwaukee Blvd S & Ellingson Rd
81172,34,9,0,Milwaukee Blvd S & 4th Ave S
81174,34,9,0,Milwaukee Blvd S & 3rd Ave S
81178,34,9,0,Milwaukee Blvd S & Warde St
81182,34,9,0,Main St & 2nd Ave N
81186,34,9,0,Main St & 5th Ave N
81188,34,9,0,Main St & Broadway
81190,34,9,0,Algona Blvd N & 8th Ave N
81194,34,9,0,Algona Blvd N & 10th Ave N
81195,34,9,0,O St SW & Boundary Rd SW
81199,98,40,0,C St SW & Highway 18
81200,98,39,0,S Division St & 3rd St SE
81201,77,35,0,2nd St SE & A St SE
81205,80,37,0,2nd St SE & B St SE
81230,103,37,0,N 185th St & Meridian Ave N
81232,103,37,0,N 185th St & Corliss Ave N
81234,103,37,0,NE 185th St & 1st Ave NE
81236,103,37,0,NE 185th St & 3rd Ave NE
81242,76,31,0,5th Ave NE & NE 180th St
81243,204,75,0,Shoreline North/185th Station - Bay 3
81245,150,63,0,Shoreline North/185th Station - Bay 4
81246,76,31,0,5th Ave NE & NE 174th St
81248,76,31,0,5th Ave NE & NE 170th St
81249,74,32,0,5th Ave NE & NE 165th St
81252,417,189,0,5th Ave NE & NE 155th St
81254,417,189,0,5th Ave NE & NE 152nd St
81299,256,128,0,Shoreline South/148th Station - Bay 1
81301,717,320,0,Shoreline South/148th Station - Bay 2
81302,418,190,0,5th Ave NE & NE 152nd St
81305,74,32,0,5th Ave NE & NE 170th St
81309,74,32,0,5th Ave NE & NE 174th St
81311,101,38,0,10th Ave NE & NE 180th St
81315,103,37,0,10th Ave NE & NE 180th St
81316,74,32,0,5th Ave NE & NE 180th St
81321,101,38,0,NE 185th St & 1st Ave NE
81322,101,38,0,NE 185th St & 3rd Ave NE
81326,101,38,0,N 185th St & Corliss Ave N
81361,101,38,0,Pinehurst Way NE & NE 115th St
81364,402,179,0,NE Northgate Way & 5th Ave NE
81367,158,75,0,NE Northgate Way & Roosevelt Way NE
81368,101,38,0,Roosevelt Way NE & NE 111th St
81399,103,37,0,N 185th St & Fremont Ave N
81402,71,32,0,NE 160th St & 119th Ave NE
81404,71,32,0,NE 160th St & 121st Ave NE
81408,71,32,0,124th Ave NE & NE 157th St
81410,71,32,0,124th Ave NE & NE 149th St
81412,71,32,0,124th Ave NE & NE 146th Pl
81418,66,32,0,124th Ave NE & NE 144th St
81420,70,32,0,124th Ave NE & NE 144th St
81422,70,32,0,124th Ave NE & NE 145th Pl
81424,70,32,0,124th Ave NE & NE 149th St
81426,70,32,0,124th Ave NE & NE 157th St
81428,70,32,0,NE 160th St & 124th Ave NE
81430,70,32,0,NE 160th St & 121st Ave NE
81432,70,32,0,NE 160th St & 119th Ave NE
81434,75,32,0,NE 160th St & Juanita Woodinville Way NE
81532,32,15,0,132nd Ave NE & NE 85th St
81534,32,15,0,132nd Ave NE & NE 88th St
81536,32,15,0,132nd Ave NE & NE 93rd St
81538,32,15,0,132nd Ave NE & NE 95th St
81540,32,15,0,132nd Ave NE & NE 97th St
81542,32,15,0,132nd Ave NE & NE 100th St
81544,32,15,0,132nd Ave NE & NE 102nd Pl
81546,32,15,0,132nd Ave NE & NE 104th St
81548,32,15,0,132nd Ave NE & NE 106th Pl
81550,32,15,0,132nd Ave NE & NE 108th St
81552,32,15,0,132nd Ave NE & NE 110th Pl
81554,32,15,0,132nd Ave NE & NE 112th St
81564,31,14,0,132nd Ave NE & NE 110th Pl
81566,31,14,0,132nd Ave NE & NE 109th Pl
81568,31,14,0,132nd Ave NE & NE 108th St
81570,31,14,0,132nd Ave NE & NE 104th St
81572,31,14,0,132nd Ave NE & NE 100th St
81574,31,14,0,132nd Ave NE & NE 97th St
81576,31,14,0,132nd Ave NE & NE 95th St
81578,31,14,0,132nd Ave NE & NE 93rd St
81580,31,14,0,132nd Ave NE & NE 88th St
81633,31,16,0,Northup Way & 130th Ave NE
81635,31,16,0,Northup Way & 124th Ave NE
81637,31,16,0,Northup Way & NE 24th St
81668,26,0,26,228th Ave NE & NE 4th St
